pet_species,breed,age_years,weight_status,living_situation,exercise_level,conditions_count,allergies_count,health_risk_score
Hamster,Dwarf Winter White,5.304732668347289,Normal,Outdoor,Moderate,1,1,0.06758510011331272
Bird,Finch,19.737111762522204,Obese,House,Moderate,3,1,0.8322281613850434
Dog,French Bulldog,6.1759501213978005,Normal,Apartment,Moderate,1,0,0.18400452567679457
Rabbit,Mini Lop,7.033717573786516,Overweight,Apartment,Active,3,1,0.5651622153499672
Guinea Pig,Baldwin,18.94366453464287,Overweight,Apartment,Moderate,5,1,0.9342966295777486
Cat,Black Cat,7.002819612715971,Normal,Outdoor,Moderate,1,1,0.12179547036037491
Hamster,Roborovski,16.612326089019092,Overweight,Farm,Light,3,2,0.7571904414102811
Bird,Parakeet,6.639709576087474,Normal,Outdoor,Moderate,0,1,0.19140953993782747
Dog,Poodle,8.752488734413356,Normal,Farm,Light,1,1,0.4661924541535476
Dog,Dachshund,6.387357739850071,Normal,Farm,Light,2,1,0.42860666226674266
Hamster,Roborovski,13.132891637032678,Obese,Outdoor,Moderate,1,3,0.763599139326068
Dog,Great Dane,6.591853694452029,Overweight,Apartment,Moderate,2,2,0.37139630384179345
Guinea Pig,Mixed Breed,10.478744401989333,Obese,House,Sedentary,2,2,0.7193332544215829
Cat,Sphynx,2.6558258674757145,Normal,Apartment,Moderate,1,1,0.13364096348312812
Rabbit,Dwarf Hotot,9.117835241575616,Normal,Outdoor,Moderate,3,2,0.4659759369397777
Cat,Mixed Breed,16.547777554073495,Obese,House,Light,3,1,0.9307553092721129
Guinea Pig,Abyssinian,7.278849566224753,Normal,Farm,Light,0,2,0.35355520106431765
Guinea Pig,Mixed Breed,17.25263294269306,Obese,Farm,Sedentary,3,1,0.8782012402680522
Cat,Turkish Angora,3.9331007669687645,Normal,Farm,Moderate,0,0,0.2539185039878509
Rabbit,English Spot,7.5930978443270405,Normal,Farm,Moderate,0,1,0.1212272958209547
Rabbit,Dwarf Hotot,5.6847001285759955,Normal,Farm,Active,1,1,0.1940926907377907
Dog,Terrier Mix,5.973221677103052,Normal,Farm,Active,1,0,0.15635550031397996
Cat,Bengal,2.469682351301547,Normal,House,Moderate,1,0,0.16817721732273838
Dog,Pug,5.043887790344099,Normal,House,Active,0,1,0.18330016926458068
Guinea Pig,Baldwin,8.131696943886492,Normal,House,Light,1,0,0.5749609403184872
Cat,Turkish Angora,1.5956572794334116,Normal,House,Active,0,0,0.281686355154686
Cat,Birman,6.880027350971121,Overweight,House,Moderate,2,0,0.3065936610607259
Hamster,Mixed Breed,19.8772979139653,Obese,Apartment,Sedentary,3,4,0.9948817299116216
Cat,Tabby Mix,18.021412650595728,Obese,Farm,Sedentary,4,1,0.6185040091499651
Dog,Dachshund,10.057126029600118,Obese,Outdoor,Sedentary,2,1,0.6673562399563618
Rabbit,New Zealand White,7.676788620319917,Normal,House,Moderate,2,2,0.43728006083637605
Dog,Doberman,16.095010486057514,Obese,Outdoor,Light,3,2,0.7531752882240161
Hamster,Chinese,8.277454903626818,Overweight,Apartment,Active,3,2,0.34522043268276026
Guinea Pig,Peruvian,11.445438853690762,Overweight,Outdoor,Moderate,0,0,0.31683955111685674
Dog,Great Dane,5.819894590193314,Normal,Farm,Moderate,0,1,0.2339307898902613
Rabbit,Angora,2.651539936930313,Normal,Apartment,Active,0,0,0.17846311511738316
Bird,Mixed Species,5.420151142757921,Normal,House,Light,3,2,0.4028413150873384
Dog,Great Dane,11.340799574091271,Overweight,Apartment,Moderate,1,1,0.5966484040518776
Rabbit,Tan,3.9501742502365564,Normal,Farm,Active,0,1,0.1010401247763957
Dog,Golden Retriever,5.173153583322413,Overweight,Farm,Moderate,3,0,0.43445023495381196
Cat,Black Cat,5.815825321174762,Normal,Outdoor,Active,1,1,0.04957367769493396
Cat,Cornish Rex,12.159480730412326,Overweight,Apartment,Sedentary,2,1,0.6087180846649821
Cat,Manx,10.762958591691739,Obese,Apartment,Moderate,1,1,0.9754263306103319
Dog,German Shepherd,6.116864486069635,Normal,Outdoor,Active,1,1,0.17360019355419823
Hamster,Chinese,5.768387627056911,Normal,Apartment,Moderate,1,1,0.19649036974044684
Cat,Siamese,5.158704869059497,Normal,Outdoor,Light,1,2,0.4238368255888483
Cat,Abyssinian,13.591534538124439,Obese,Farm,Moderate,1,2,0.8017452670493087
Guinea Pig,Texel,5.44990758991608,Normal,Outdoor,Moderate,1,1,0.04904445158217471
Bird,Finch,10.005575488198417,Obese,Outdoor,Light,5,1,0.9512042331631835
Hamster,Dwarf Campbell,19.450043701370436,Obese,Outdoor,Moderate,5,4,0.9891582349955128
Rabbit,Flemish Giant,6.2860321431097175,Overweight,Farm,Active,0,2,0.5062483205473083
Cat,Bengal,4.556034069031806,Normal,Farm,Moderate,0,1,0.20339115122405516
Hamster,Roborovski,4.238581763122293,Normal,Outdoor,Active,1,0,0.1768531991745579
Rabbit,Angora,5.867810396887772,Normal,House,Light,1,2,0.5256362480297965
Bird,Lovebird,6.124069092749842,Normal,Outdoor,Active,0,0,0.20488113669601044
Rabbit,Mini Lop,6.970375371095111,Normal,Apartment,Moderate,1,0,0.15773527290977893
Dog,Pug,6.10738854509409,Normal,Farm,Active,1,1,0.39836783476134263
Dog,Rottweiler,9.817407639134066,Overweight,Farm,Light,0,0,0.5055102278881309
Bird,Parrot,5.56372052089038,Overweight,Apartment,Light,2,1,0.49737652973624213
Bird,Macaw,5.092169878153959,Normal,Apartment,Active,3,0,0.44375437629076375
Guinea Pig,Texel,15.845431316537084,Obese,Outdoor,Light,1,2,0.8023249895679418
Hamster,Syrian,15.864417040286366,Obese,Apartment,Moderate,1,3,0.963708050058518
Cat,Birman,8.382771443813123,Normal,Farm,Moderate,3,0,0.3970439700051657
Bird,Parakeet,9.205551849182008,Overweight,House,Active,2,1,0.39323774623696184
Rabbit,Mini Lop,9.854008438738806,Overweight,House,Light,2,1,0.5977776182776604
Dog,French Bulldog,13.604940535012775,Obese,Outdoor,Sedentary,1,3,0.7085644050752374
Cat,Ragdoll,5.316071672406792,Overweight,Apartment,Light,1,0,0.5758949132009307
Hamster,Dwarf Campbell,7.997961910052411,Normal,House,Moderate,1,0,0.012230612658354534
Guinea Pig,Mixed Breed,11.60955676639647,Normal,Farm,Light,0,0,0.464170344770405
Cat,Russian Blue,7.512825945583312,Overweight,House,Active,3,2,0.4786320307627565
Bird,Mixed Species,11.623252210837418,Normal,House,Moderate,2,2,0.5239417217458865
Dog,Beagle,9.552242314213151,Normal,Apartment,Active,2,2,0.4227233741163077
Guinea Pig,Skinny Pig,1.6112221458926819,Normal,Farm,Active,0,1,0.12236936184823044
Guinea Pig,Skinny Pig,17.65339093745293,Obese,Outdoor,Light,3,1,0.8244127839018152
Hamster,Roborovski,19.248058451236446,Obese,Outdoor,Moderate,1,1,0.7627696714783054
Cat,Russian Blue,9.615626633634268,Overweight,Farm,Light,3,0,0.5685291504982644
Hamster,Syrian,13.896269130643248,Overweight,House,Light,4,4,0.6172291081680835
Bird,Parrot,7.534413272326723,Normal,Outdoor,Active,0,0,0.025127466955522725
Guinea Pig,Mixed Breed,5.813992376546343,Normal,Farm,Active,1,0,0.07021177571709815
Hamster,Chinese,6.566224024470532,Normal,House,Light,1,2,0.5307206747477695
Guinea Pig,Abyssinian,7.355579364171632,Normal,Apartment,Moderate,1,0,0.04997633584965655
Rabbit,Mixed Breed,13.475186831768976,Obese,Outdoor,Light,2,1,0.8262181803378581
Cat,American Shorthair,15.018141097562312,Obese,Apartment,Light,5,4,0.721417040034432
Cat,Scottish Fold,8.974539940407288,Normal,Outdoor,Active,0,1,0.4509649153540878
Dog,Golden Retriever,14.718317227765016,Obese,Farm,Moderate,3,1,0.6446583495439104
Cat,Abyssinian,11.02853807454715,Overweight,House,Sedentary,1,3,0.9960266763144558
Guinea Pig,Skinny Pig,7.676973671886252,Normal,House,Active,0,1,0.29343193472965345
Dog,Shih Tzu,12.90288602731661,Overweight,Farm,Sedentary,1,2,0.6408206617162409
Dog,Husky,3.53990122218409,Normal,Apartment,Moderate,1,1,0.05972139075373682
Dog,Bulldog,5.185161097560335,Normal,House,Light,1,2,0.40135986353323644
Cat,Orange Tabby,9.887701226122473,Normal,Outdoor,Moderate,3,1,0.4851262810133388
Bird,Finch,5.712645293285124,Normal,Apartment,Active,1,1,0.2064677453644252
Bird,Parrot,2.5331108298996607,Normal,Outdoor,Active,1,0,0.06362219632758849
Bird,Mixed Species,3.6442647893399394,Normal,Outdoor,Active,0,0,0.0066616124636755146
Cat,Orange Tabby,1.334144127176657,Normal,Apartment,Active,1,0,0.2059073159883005
Guinea Pig,Silkie,18.253907385284034,Overweight,Farm,Sedentary,4,1,0.9794876772313817
Dog,Bulldog,10.885473121395421,Obese,House,Sedentary,1,2,0.7846438123176289
Cat,Siamese,10.472010182488486,Overweight,Apartment,Moderate,0,1,0.5182658490507162
Cat,Birman,18.36347244414017,Obese,Farm,Light,2,2,0.8396984543282827
Dog,Pit Bull,2.3841822991499675,Normal,Outdoor,Active,1,0,0.06014814975608629
Dog,Pug,5.488159590153127,Normal,Farm,Light,1,1,0.4965375047907722
Rabbit,Dwarf Hotot,2.002753175819427,Normal,Outdoor,Moderate,1,1,0.0502609391434489
Guinea Pig,Skinny Pig,16.89759510533282,Obese,Apartment,Sedentary,4,4,0.7525080130289327
Hamster,Chinese,5.071723203520087,Normal,Outdoor,Light,2,1,0.4845193943930737
Guinea Pig,Texel,16.2851348753536,Obese,Apartment,Light,1,1,0.651661872754855
Hamster,Syrian,16.219618195805904,Overweight,Apartment,Moderate,4,2,0.7658289500205373
Cat,American Shorthair,18.42808094534164,Obese,House,Light,2,1,0.7216534834920488
Dog,Dalmatian,19.04939281167695,Obese,Outdoor,Light,1,2,0.6775695644775472
Guinea Pig,American,19.82101810050194,Obese,Outdoor,Moderate,2,1,0.8212748668993219
Rabbit,Rex,6.328236376798413,Normal,House,Active,1,1,0.3426129422781061
Hamster,Chinese,5.197390378254687,Normal,Farm,Moderate,0,1,0.06984945826533563
Bird,Lovebird,17.2705530801084,Overweight,Apartment,Light,5,1,0.8819893910124381
Hamster,Dwarf Campbell,4.4351379113366285,Normal,Farm,Moderate,1,0,0.0006772010738626987
Cat,Birman,1.3162572091323606,Normal,Farm,Active,0,1,0.017076956056145343
Rabbit,Dutch,7.680412985690391,Normal,Apartment,Active,1,1,0.25208796887432244
Dog,Dachshund,13.221179232337246,Obese,Farm,Sedentary,5,2,0.9330249609098802
Bird,Mynah,14.175827436481455,Overweight,House,Light,4,2,0.8958749449530916
Dog,Pit Bull,9.590887953060712,Overweight,Apartment,Active,1,0,0.5351770093229073
Dog,Beagle,10.973188855949344,Normal,Outdoor,Moderate,0,1,0.4966490163285377
Dog,Cocker Spaniel,7.6261507037643534,Normal,Apartment,Moderate,0,2,0.30980270152771217
Hamster,Dwarf Campbell,4.776675837246247,Normal,Outdoor,Active,1,0,0.07208205927449775
Cat,Tabby Mix,10.381855651105663,Normal,House,Active,0,0,0.4264957545128577
Bird,Macaw,3.7116579909908323,Normal,Outdoor,Active,1,1,0.14210672168523877
Hamster,Mixed Breed,5.935006275030351,Normal,Apartment,Moderate,0,2,0.514278680092232
Dog,French Bulldog,6.696071430373969,Normal,Farm,Active,1,1,0.12716184921275384
Cat,British Shorthair,3.0105026385034246,Normal,Farm,Active,1,0,0.09255597199532425
Bird,Mixed Species,7.11885824720875,Normal,Farm,Moderate,0,0,0.12713022799495324
Dog,Boxer,7.257710911448133,Normal,Apartment,Moderate,0,0,0.40382032166003673
Dog,Pit Bull,3.8209447397760163,Normal,House,Active,0,0,0.17367455617908573
Hamster,Mixed Breed,18.71853620697425,Obese,Farm,Light,4,1,0.7405941709459619
Bird,Macaw,6.808151696600944,Normal,Outdoor,Active,0,1,0.21273300005184884
Dog,Mixed Breed,10.752050451220178,Obese,Apartment,Light,5,2,0.9635786927004407
Cat,Manx,8.027530660694946,Overweight,Apartment,Light,1,1,0.3384377226818614
Hamster,Roborovski,7.768380782616284,Normal,House,Moderate,1,1,0.08836236321561992
Bird,Parrot,1.0806873873492715,Normal,Outdoor,Active,1,1,0.26197638037950993
Bird,Lovebird,3.636918120304448,Normal,House,Moderate,0,1,0.09409587141604552
Guinea Pig,Silkie,2.616742385142237,Normal,Outdoor,Active,0,0,0.22466984754322064
Dog,Beagle,4.840754122893884,Normal,House,Active,0,1,0.22641301508381173
Bird,Conure,13.79724769664017,Overweight,Outdoor,Light,1,1,0.7089632790602998
Bird,Lovebird,6.074229263363029,Overweight,Farm,Light,0,2,0.47102996165582217
Bird,Canary,12.933912330954175,Obese,Farm,Sedentary,1,2,0.930322384590221
Dog,Mixed Breed,16.084814305165064,Overweight,Outdoor,Light,2,2,0.6228397219379548
Cat,Black Cat,8.845481591382654,Normal,Apartment,Active,0,1,0.34073348440618517
Bird,Parakeet,3.800207638765461,Normal,Farm,Active,0,1,0.19043413168710205
Rabbit,Mini Lop,5.87351544066696,Overweight,Farm,Active,0,1,0.5635081602564291
Dog,Great Dane,2.0419687127756543,Normal,House,Active,0,0,0.13518649582695114
Hamster,Dwarf Winter White,3.2600087105477398,Normal,Farm,Active,1,1,0.135219692705164
Cat,Black Cat,1.0672131549450459,Normal,House,Moderate,0,1,0.06654560145442656
Cat,Siamese,12.084355026491583,Obese,Outdoor,Moderate,1,4,0.8606643786478347
Dog,Bulldog,10.650676138351619,Normal,House,Active,3,0,0.5963642590653984
Guinea Pig,Silkie,17.552403791289162,Obese,House,Light,5,4,0.8029921443453377
Rabbit,Dutch,7.05341552212896,Overweight,Outdoor,Light,2,2,0.5078403054128996
Hamster,Dwarf Winter White,1.2373053827490925,Normal,Farm,Moderate,0,1,0.010118613130746811
Guinea Pig,Texel,10.59018129990385,Normal,Outdoor,Active,2,2,0.43102252576618705
Dog,Boxer,6.038427706744869,Overweight,Apartment,Active,3,0,0.32659639166513416
Rabbit,Rex,7.5787709420366465,Overweight,House,Moderate,1,1,0.5266618356802861
Cat,Mixed Breed,8.953837511894086,Overweight,House,Moderate,0,2,0.4691222093662849
Guinea Pig,Mixed Breed,1.2837139260191603,Normal,House,Active,0,0,0.297391418578876
Rabbit,Californian,1.7443867668670054,Normal,Farm,Active,0,0,0.25122318258260595
Cat,Bengal,13.116797445967743,Obese,Farm,Light,5,3,0.7143500899496639
Dog,Labrador Retriever,6.159418013896717,Overweight,Farm,Moderate,0,0,0.5490675327706283
Bird,Mixed Species,6.466317554368,Normal,Outdoor,Moderate,1,0,0.2826435885157266
Bird,Mynah,12.263966783701354,Overweight,Farm,Moderate,1,2,0.7299594278173835
Cat,Calico Mix,6.374447441758665,Overweight,Apartment,Light,1,0,0.5709718368387755
Rabbit,Rex,7.294923164960398,Normal,Outdoor,Active,0,0,0.25682842239559756
Dog,Pug,6.88296448600127,Overweight,House,Moderate,2,1,0.5337343633809721
Guinea Pig,Texel,5.198607390718914,Overweight,Farm,Moderate,3,2,0.5209702270393642
Rabbit,Mini Lop,16.01296855533667,Overweight,House,Sedentary,2,1,0.9354946890164282
Dog,Doberman,1.5254718241954741,Normal,House,Moderate,0,1,0.007147647473570584
Guinea Pig,Skinny Pig,10.364827874496102,Normal,Farm,Light,1,1,0.35769628435833
Rabbit,French Lop,10.546443971054405,Overweight,Apartment,Moderate,4,3,0.8152896420303274
Bird,Macaw,6.820130534644468,Normal,House,Active,0,0,0.014540448571265095
Rabbit,Rex,18.49536412807617,Obese,House,Moderate,2,1,0.8752160439500045
Cat,Calico Mix,12.082140776574606,Overweight,House,Moderate,4,1,0.7815753789386762
Rabbit,French Lop,3.9584444382149377,Normal,Farm,Active,1,0,0.026366766934758867
Guinea Pig,Baldwin,5.155925675205357,Normal,Outdoor,Moderate,2,1,0.49589193065578707
Bird,Mynah,7.8418362688729735,Normal,Apartment,Light,0,0,0.40101345281534206
Rabbit,Angora,11.461648241266907,Obese,Farm,Sedentary,1,1,0.9379492720087135
Guinea Pig,Silkie,18.941654334175254,Obese,Apartment,Moderate,5,3,0.8658618534266824
Bird,Cockatiel,6.8763054705491005,Normal,Farm,Moderate,1,1,0.24457725660508112
Dog,Labrador Retriever,7.223876092093658,Overweight,House,Light,0,0,0.46834368180155017
Hamster,Dwarf Campbell,6.3057271778740525,Normal,House,Active,1,0,0.21063721273317176
Guinea Pig,Texel,6.705575153546557,Overweight,Farm,Moderate,2,1,0.3806175880849162
Guinea Pig,Mixed Breed,10.697199758679997,Normal,Outdoor,Light,0,2,0.3455352692241522
Hamster,Dwarf Winter White,14.526449915026241,Overweight,House,Moderate,1,1,0.9590745057505402
Rabbit,Californian,7.424280520687597,Overweight,Farm,Light,1,0,0.5462894709161917
Rabbit,Dutch,19.295872851714506,Obese,Outdoor,Moderate,1,1,0.6798666029121081
Bird,Canary,5.555502428315536,Normal,Apartment,Moderate,1,2,0.3480131636721631
Dog,Siberian Husky,5.861926362470198,Normal,House,Active,2,0,0.40519046670146697
Guinea Pig,Abyssinian,10.140421612930622,Obese,Farm,Moderate,2,1,0.9949546448902701
Guinea Pig,Skinny Pig,5.429380898551437,Overweight,Farm,Light,1,2,0.4980346681920053
Bird,Conure,7.0089786967228624,Normal,Farm,Active,3,1,0.3376116403839914
Dog,Doberman,10.238904954512742,Overweight,Apartment,Moderate,3,2,0.6302811033229658
Hamster,Mixed Breed,17.473551275529566,Overweight,House,Light,4,3,0.7617540144605502
Hamster,Roborovski,15.3530965060502,Obese,Apartment,Light,5,4,0.7424991847597064
Hamster,Syrian,6.064866416598253,Normal,Outdoor,Active,0,0,0.20551046372461892
Rabbit,Rex,11.603235658956871,Overweight,House,Active,0,0,0.3538888169970403
Hamster,Roborovski,13.576320934275746,Overweight,Apartment,Light,4,3,0.6507330067959319
Cat,Siamese,7.297932317250085,Normal,Outdoor,Moderate,1,0,0.10919640265441748
Dog,German Shepherd,9.18699227503656,Normal,Apartment,Moderate,0,1,0.40398429086389803
Dog,Great Dane,17.620587860979942,Obese,Outdoor,Moderate,4,2,0.9904909800809321
Dog,Beagle,13.029771644186777,Overweight,Apartment,Sedentary,2,3,0.8087711917475225
Guinea Pig,Skinny Pig,13.54842596973753,Overweight,Farm,Sedentary,2,2,0.6604488934625492
Bird,Macaw,6.441669031356156,Normal,Outdoor,Light,2,2,0.35911763308463795
Dog,German Shepherd,7.407877616624631,Normal,House,Active,1,2,0.48721256321851736
Bird,Parakeet,19.661976588144032,Obese,Farm,Light,4,1,0.9928067068949432
Guinea Pig,Abyssinian,12.757943491575995,Obese,Apartment,Moderate,3,3,0.8060415917281726
Rabbit,Tan,10.172150907119741,Overweight,Farm,Sedentary,2,4,0.7478736179662644
Guinea Pig,Skinny Pig,7.622380076288689,Overweight,Apartment,Moderate,1,0,0.4672028481100009
Cat,Persian,14.975123161161257,Overweight,Apartment,Sedentary,3,2,0.8633067653273199
Dog,Beagle,6.5984849434400275,Normal,Farm,Moderate,3,1,0.5567474302598514
Dog,Pit Bull,1.6269661733663163,Normal,House,Active,0,0,0.1761638884657302
Hamster,Roborovski,2.18919736691787,Normal,Outdoor,Active,0,1,0.10231374780455582
Cat,British Shorthair,4.45902842772735,Normal,House,Active,0,1,0.10276077197158892
Bird,Parakeet,4.360637484251165,Normal,Apartment,Moderate,1,0,0.10570220677483781
Rabbit,French Lop,10.365678411752846,Overweight,Outdoor,Light,1,0,0.48180158621690794
Rabbit,New Zealand White,3.2450605463027706,Normal,Apartment,Moderate,1,0,0.16945113677635154
Hamster,Syrian,10.76321514178425,Overweight,Farm,Moderate,2,2,0.3984688679751755
Guinea Pig,Silkie,7.754179477723558,Normal,Apartment,Active,1,1,0.2421184671349898
Dog,Labrador Retriever,18.455277712974876,Overweight,Outdoor,Moderate,1,3,0.746123803225807
Cat,Scottish Fold,11.1174545835836,Obese,House,Light,1,2,0.7628489963467241
Cat,American Shorthair,18.696669040695376,Obese,Farm,Light,4,4,0.8729350795136978
Cat,Black Cat,17.14221200969743,Overweight,Apartment,Sedentary,2,3,0.6971642891759467
Hamster,Chinese,3.008330423403604,Normal,House,Active,0,1,0.19897880857150063
Cat,Scottish Fold,3.1893577842453884,Normal,Outdoor,Active,1,1,0.20418670483634255
Guinea Pig,Abyssinian,18.097903038419815,Overweight,Outdoor,Light,2,3,0.9143001574643465
Rabbit,Dwarf Hotot,13.466542321625996,Obese,Outdoor,Moderate,5,4,0.7006512055592028
Dog,Boxer,7.072918703299077,Overweight,Farm,Active,0,2,0.384080196099568
Rabbit,Dwarf Hotot,11.13988963585213,Normal,Farm,Moderate,3,0,0.4698672515984311
Rabbit,Californian,6.506820211377857,Overweight,House,Moderate,2,2,0.3195812710814207
Rabbit,Dwarf Hotot,3.4506913007494306,Normal,Apartment,Moderate,0,0,0.16484559868363513
Bird,Finch,7.007766485335699,Normal,Outdoor,Active,0,1,0.16760174184911505
Hamster,Mixed Breed,6.7373642098347295,Normal,House,Moderate,0,1,0.28595338086380007
Guinea Pig,Mixed Breed,9.912853688628598,Overweight,House,Moderate,3,1,0.5620222246510875
Bird,Conure,9.549445156991016,Overweight,Farm,Active,0,0,0.3323428765201477
Hamster,Mixed Breed,19.413377047442594,Overweight,Apartment,Moderate,4,2,0.8768517696075022
Bird,Conure,5.391974801554731,Overweight,Farm,Active,1,1,0.33453031282610113
Bird,Mynah,14.837215344000889,Overweight,House,Moderate,5,1,0.7141842041212949
Cat,Calico Mix,1.507436853956205,Normal,Outdoor,Moderate,0,0,0.2157850463913911
Guinea Pig,Baldwin,8.188500582173017,Normal,House,Light,0,0,0.4035259253321547
Rabbit,Mixed Breed,5.077232791104061,Normal,Farm,Moderate,1,1,0.11677682410963386
Dog,Shih Tzu,7.163663652070217,Overweight,House,Active,3,2,0.30752465429801196
Bird,Mixed Species,5.423305360804748,Normal,Farm,Active,0,0,0.11467321107207595
Cat,American Shorthair,11.448076607200875,Normal,Outdoor,Light,2,0,0.5950398825924658
Bird,Lovebird,17.99497236388302,Obese,House,Moderate,4,1,0.8061649521337979
Hamster,Dwarf Winter White,1.2017809551550354,Normal,Outdoor,Moderate,0,1,0.054927719422709895
Dog,French Bulldog,7.505875635468225,Normal,Farm,Moderate,1,1,0.18259318443676
Rabbit,Holland Lop,6.161519419776715,Normal,Apartment,Moderate,0,0,0.5097368574673804
Cat,Scottish Fold,4.343137316146891,Normal,Farm,Active,0,0,0.013887177421178497
Guinea Pig,Abyssinian,3.4009778637756356,Normal,House,Active,0,0,0.056129651548817605
Guinea Pig,Peruvian,18.94132071020636,Overweight,House,Light,3,3,0.7679828433121368
Bird,Mynah,11.66127825326486,Obese,House,Sedentary,4,2,0.6981259725907983
Guinea Pig,Texel,9.252398730974607,Normal,House,Moderate,3,2,0.3901367165554931
Guinea Pig,Peruvian,17.568785379460117,Obese,Apartment,Sedentary,2,2,0.8243809046743633
Dog,Husky,5.951925586479356,Overweight,Farm,Active,0,1,0.38956115744812536
Dog,Yorkshire Terrier,8.531081357979945,Normal,Outdoor,Active,3,2,0.44983226909574253
Dog,Terrier Mix,5.966313110538871,Overweight,Farm,Light,0,2,0.5915997001789606
Rabbit,Tan,11.413765842582682,Overweight,Farm,Sedentary,4,3,0.7386492523061078
Hamster,Dwarf Campbell,6.4887223966729355,Overweight,Outdoor,Moderate,3,2,0.3898460042218465
Hamster,Dwarf Campbell,9.883368003937544,Normal,Apartment,Active,3,0,0.3190377971813152
Cat,Turkish Angora,18.508994128947688,Obese,Farm,Light,4,3,0.7859437448222846
Dog,Yorkshire Terrier,13.091272866057645,Overweight,House,Moderate,3,3,0.8194471033242914
Rabbit,Holland Lop,10.016708709888146,Normal,Farm,Active,3,0,0.46810720118829063
Dog,Dalmatian,3.724829294846528,Normal,Apartment,Active,1,0,0.29174658389457886
Bird,Macaw,5.952333606203714,Normal,Outdoor,Active,1,0,0.22285343698357132
Guinea Pig,Skinny Pig,18.277161480838274,Obese,Apartment,Moderate,3,2,0.8142010844746754
Dog,Dachshund,2.7720711851707147,Normal,Outdoor,Moderate,0,0,0.250988387440446
Guinea Pig,American,15.502753496677801,Overweight,Apartment,Sedentary,3,1,0.6930339595299819
Cat,Russian Blue,7.361094779939769,Overweight,Farm,Light,2,0,0.4973289695018363
Rabbit,Dutch,14.161817642908872,Obese,Farm,Sedentary,3,1,0.6980945629611661
Cat,Tabby Mix,5.433306258608381,Overweight,Apartment,Moderate,1,1,0.3280703007570724
Dog,Golden Retriever,13.054005406991612,Overweight,Farm,Moderate,2,3,0.985677539890278
Hamster,Mixed Breed,10.174712700846543,Obese,House,Light,4,3,0.8567870834920579
Cat,Ragdoll,4.741280953905818,Normal,House,Active,1,1,0.07635926171815169
Rabbit,Mini Lop,7.034800803518572,Normal,Farm,Active,0,0,0.026271210989265038
Guinea Pig,Skinny Pig,9.119496598463336,Normal,Apartment,Active,1,1,0.45474875495731837
Hamster,Dwarf Campbell,14.46472760940731,Overweight,Outdoor,Light,3,4,0.9936498667766831
Hamster,Dwarf Campbell,11.880254668930334,Normal,Apartment,Moderate,2,1,0.3643918007498185
Cat,Manx,17.179909949370256,Obese,Outdoor,Sedentary,1,2,0.6592053215061392
Guinea Pig,Peruvian,14.654424699923059,Obese,Outdoor,Light,2,2,0.6821806814438486
Bird,Canary,6.889830941852137,Normal,House,Moderate,1,1,0.05612549849617891
Dog,Cocker Spaniel,2.734627821126586,Normal,Farm,Active,0,1,0.030952301923922763
Bird,Macaw,2.336269028499219,Normal,Outdoor,Active,0,0,0.22060159849409583
Dog,Bulldog,16.843076051783996,Obese,Apartment,Light,1,3,0.749351615542866
Bird,Macaw,5.670673728629625,Normal,Outdoor,Light,3,0,0.46970029598191965
Hamster,Chinese,18.085196923472765,Obese,Outdoor,Light,3,1,0.7956936278152654
Dog,Labrador Retriever,11.832383046955453,Obese,House,Moderate,4,2,0.9969725046093411
Hamster,Mixed Breed,6.2866498487615425,Normal,House,Active,1,1,0.04222836954591836
Guinea Pig,Abyssinian,7.580479339397212,Normal,Outdoor,Moderate,0,0,0.27879513871999734
Cat,British Shorthair,14.548523109154647,Overweight,House,Moderate,5,2,0.782315415534718
Cat,Russian Blue,8.989249782774761,Overweight,Farm,Light,0,2,0.43122829903606624
Hamster,Syrian,4.047893596543376,Normal,Apartment,Active,0,0,0.031415171425058154
Rabbit,Tan,7.295204819573508,Normal,House,Moderate,0,0,0.08182183195915142
Guinea Pig,Silkie,2.728506268711631,Normal,Outdoor,Active,0,1,0.04525862981841076
Rabbit,Dwarf Hotot,19.27945908575534,Overweight,Apartment,Light,5,1,0.6042989571461279
Bird,Canary,12.060785187131753,Overweight,Farm,Moderate,3,4,0.639962336412508
Rabbit,Californian,3.9278934904055514,Normal,Apartment,Active,0,1,0.2874224367687409
Rabbit,English Spot,5.576468665721117,Normal,House,Active,0,1,0.03818678344869085
Cat,Ragdoll,16.00784267114432,Overweight,Outdoor,Sedentary,1,1,0.670377423106154
Guinea Pig,Mixed Breed,4.450845416177213,Normal,House,Moderate,1,0,0.14169757780062914
Bird,Mynah,14.383872591211649,Obese,House,Light,3,3,0.6428227951318208
Dog,French Bulldog,1.1137193460965695,Normal,Farm,Moderate,1,0,0.12477759515104093
Bird,Mixed Species,18.63872507235376,Overweight,Farm,Sedentary,1,1,0.8309534441181885
Hamster,Dwarf Winter White,14.996639294420946,Obese,House,Light,4,3,0.8914747325879491
Hamster,Syrian,5.917760715790777,Normal,Apartment,Active,1,1,0.08087316822945807
Cat,Abyssinian,12.086974197140254,Overweight,House,Sedentary,1,3,0.6352701414748959
Dog,Yorkshire Terrier,6.079824961036209,Normal,Farm,Active,1,1,0.2591459210957482
Dog,Boxer,16.693968908801086,Overweight,Farm,Sedentary,4,1,0.7549194972281454
Rabbit,French Lop,6.91988706854106,Normal,Outdoor,Light,2,2,0.4490514549119591
