owner_experience,vet_access,owner_commitment,care_capability_score
Advanced,Good,High,83.98537429512724
Advanced,Good,Moderate,33.90304876748308
Beginner,Limited,Low,9.000162286598517
Beginner,Moderate,Moderate,23.311916608370375
Advanced,Good,High,73.10596845038516
Expert,Excellent,High,76.45263226307198
Beginner,Moderate,Moderate,3.0700547821217246
Intermediate,Good,Moderate,37.422244522148524
Beginner,Moderate,Low,4.818775383701159
Expert,Excellent,High,97.79809328230903
Beginner,Limited,Low,1.0146500416946003
Expert,Excellent,Very High,76.45103214565769
Intermediate,Moderate,High,59.68485079698365
Intermediate,Moderate,Moderate,44.9410951489616
Advanced,Excellent,High,83.45252091486142
Intermediate,Limited,Moderate,12.545038937021065
Intermediate,Limited,Moderate,21.575755617966745
Expert,Excellent,Very High,66.56571535739586
Intermediate,Moderate,Moderate,55.41876682978456
Intermediate,Moderate,Moderate,8.162841268271798
Intermediate,Moderate,High,65.49733773050144
Beginner,Moderate,Moderate,21.535591441906238
Intermediate,Moderate,Moderate,30.763433436518334
Advanced,Good,Very High,83.753309905271
Advanced,Good,High,64.66470733178741
Beginner,Limited,Low,31.40602534078464
Advanced,Moderate,High,33.951943581825034
Beginner,Limited,Low,16.136031790426806
Advanced,Excellent,High,69.74386796987571
Beginner,Limited,Low,24.254710825916224
Intermediate,Moderate,Low,31.88077257283971
Advanced,Good,Very High,85.3502069284928
Intermediate,Moderate,Moderate,57.617526858388366
Intermediate,Good,High,49.03259652961859
Intermediate,Limited,Moderate,1.7630073200063916
Intermediate,Limited,Low,16.60875322775619
Advanced,Good,High,63.94991909857592
Intermediate,Moderate,Moderate,25.92560447969889
Expert,Excellent,High,92.69462583470403
Advanced,Moderate,Moderate,54.318898263120886
Intermediate,Limited,Low,18.60827477518544
Expert,Excellent,Very High,78.18894537117544
Advanced,Good,High,83.38728883495645
Advanced,Excellent,Very High,90.1677575967731
Expert,Excellent,High,79.6089030550449
Advanced,Good,Moderate,63.937833434351276
Intermediate,Moderate,Moderate,1.1270604342794326
Advanced,Good,Moderate,57.785313213757036
Advanced,Good,High,51.522054364709675
Beginner,Limited,Low,25.87665859870551
Expert,Good,High,85.64939795659797
Advanced,Good,Very High,85.24492387994641
Intermediate,Moderate,High,50.71135801166799
Advanced,Good,Moderate,54.33823877895117
Expert,Excellent,High,84.69099238279006
Advanced,Good,High,41.51344341708774
Beginner,Limited,Moderate,15.12735703605624
Advanced,Moderate,High,39.327930717080704
Advanced,Good,Moderate,56.554629943753596
Intermediate,Good,Moderate,57.66407241397552
Advanced,Excellent,Very High,84.78703986235539
Intermediate,Moderate,High,35.958903741817466
Advanced,Good,High,63.314177525162634
Intermediate,Good,High,65.62348488419633
Advanced,Moderate,Moderate,56.26495223134968
Advanced,Good,Very High,71.38515100960183
Expert,Excellent,High,70.20614796581039
Beginner,Limited,Low,2.504052815322306
Advanced,Good,Very High,83.80537465778728
Intermediate,Limited,Moderate,26.858066441263805
Advanced,Moderate,Moderate,33.13729523864341
Advanced,Moderate,High,37.16789718427987
Intermediate,Limited,Low,0.9919162070732122
Intermediate,Moderate,High,38.60744593588292
Intermediate,Moderate,Moderate,4.324887823057585
Advanced,Moderate,Moderate,56.04965656706516
Advanced,Good,High,96.52857954697234
Advanced,Excellent,High,93.45529979306225
Advanced,Good,High,55.21551601435905
Intermediate,Good,High,54.132316557334306
Beginner,Limited,Moderate,25.534816296602973
Advanced,Excellent,High,86.4084205237042
Intermediate,Moderate,Moderate,60.68052832090409
Advanced,Good,High,56.684584326806686
Intermediate,Good,High,62.144256623284654
Intermediate,Moderate,Moderate,15.807734304985132
Intermediate,Limited,Low,7.252064427367423
Advanced,Good,Very High,86.04742439604189
Advanced,Moderate,Moderate,55.968502370107146
Expert,Good,High,86.15568678021064
Advanced,Good,Very High,71.2810803277816
Beginner,Limited,Moderate,22.31976385413566
Advanced,Good,High,96.37814192131808
Advanced,Moderate,Moderate,43.753810231990755
Advanced,Good,High,44.792624288225475
Beginner,Moderate,Moderate,20.408130356691824
Expert,Good,High,98.20929106238088
Intermediate,Moderate,Moderate,26.821611450334306
Advanced,Good,Moderate,57.73668912785642
Expert,Good,Very High,68.73153702205147
Advanced,Good,Very High,82.22915573033137
Advanced,Moderate,High,58.63819165747395
Advanced,Excellent,Very High,80.23163336834841
Intermediate,Limited,Moderate,11.499105765335868
Advanced,Excellent,Very High,82.2333227052579
Advanced,Excellent,High,79.64137446025619
Intermediate,Limited,Moderate,11.801893246005447
Intermediate,Limited,Low,27.24985984923082
Expert,Excellent,High,81.16248668725378
Advanced,Excellent,Very High,86.0521254106038
Beginner,Moderate,Moderate,21.80120332973404
Advanced,Good,Very High,68.74247573113841
Advanced,Good,High,90.20354971719334
Advanced,Excellent,High,76.3902735900131
Beginner,Limited,Moderate,12.434312508757582
Expert,Good,High,90.42289366513009
Advanced,Excellent,High,67.85469947531911
Advanced,Good,High,95.94598119212255
Intermediate,Limited,Low,10.068102509248726
Expert,Good,High,79.07729899966554
Beginner,Limited,Moderate,11.448633556766191
Beginner,Moderate,Moderate,21.09924247084902
Intermediate,Moderate,High,35.408597805682845
Advanced,Moderate,Moderate,59.32519275975096
Beginner,Limited,Low,11.646445658999461
Beginner,Limited,Low,16.94717395296782
Beginner,Moderate,Moderate,23.21073636152397
Advanced,Good,Very High,97.82327817288026
Advanced,Moderate,Moderate,44.198625839650816
Intermediate,Moderate,High,46.21463922366806
Expert,Excellent,Very High,80.9617217895931
Advanced,Moderate,High,62.476153485538916
Intermediate,Limited,Low,16.337773068197915
Intermediate,Moderate,Moderate,29.956876695695723
Intermediate,Moderate,Moderate,53.280642343396025
Advanced,Moderate,Moderate,41.04696685090151
Intermediate,Limited,Low,23.012357241319794
Intermediate,Moderate,Moderate,9.802401562756643
Expert,Excellent,High,82.57137386648131
Intermediate,Moderate,Low,19.115185014534983
Advanced,Good,High,43.47956132200842
Intermediate,Limited,Moderate,9.083136698007243
Advanced,Excellent,High,70.89715669325969
Intermediate,Moderate,Moderate,30.68834860429444
Advanced,Moderate,High,55.93091494938882
Beginner,Moderate,Moderate,15.932938567091695
Beginner,Limited,Low,7.106252083845382
Beginner,Limited,Moderate,26.3263435636607
Advanced,Good,High,58.370305180392876
Beginner,Moderate,Moderate,30.25460657583104
Advanced,Good,Moderate,38.969450326935494
Intermediate,Limited,Moderate,10.548832529752975
Intermediate,Limited,Moderate,11.33033308984719
Beginner,Limited,Moderate,30.608697266153182
Expert,Excellent,Very High,80.31693567719265
Intermediate,Moderate,Moderate,51.488211299015184
Intermediate,Moderate,Moderate,26.97144231899654
Intermediate,Moderate,High,33.71874108370984
Advanced,Excellent,Very High,71.0651217786671
Advanced,Excellent,Very High,75.93400108214514
Intermediate,Moderate,Low,9.088064747486133
Advanced,Moderate,Moderate,46.22172999885229
Advanced,Good,High,38.97141916026662
Advanced,Moderate,High,64.77622149765848
Intermediate,Good,Moderate,55.26350273262307
Expert,Good,Very High,94.90749432636395
Intermediate,Moderate,High,58.74857741806778
Intermediate,Limited,Moderate,8.371847488214343
Expert,Good,Very High,77.04485878856828
Intermediate,Moderate,Moderate,44.53962273226601
Expert,Excellent,High,74.46362631639482
Intermediate,Moderate,Moderate,61.1780375530555
Intermediate,Good,Moderate,42.10899043328641
Intermediate,Moderate,Moderate,57.67444166803448
Expert,Good,Very High,77.84866663179476
Intermediate,Moderate,Moderate,52.81174521080278
Intermediate,Good,High,41.15056700816538
Advanced,Good,Moderate,54.99452600976316
Advanced,Good,High,34.44784485333416
Advanced,Good,Moderate,58.971944505338406
Beginner,Moderate,Low,22.24241520329511
Beginner,Moderate,Low,32.40898139135686
Intermediate,Good,Moderate,47.36596048847345
Expert,Excellent,Very High,72.50119607943614
Advanced,Good,High,80.39594469241511
Expert,Good,High,82.49803660066544
Intermediate,Moderate,High,64.10996407923533
Intermediate,Limited,Low,15.18115542322483
Advanced,Good,Moderate,59.68761375283888
Intermediate,Limited,Low,14.924813283261209
Expert,Good,High,90.6824230189375
Intermediate,Good,High,57.87032242720372
Expert,Good,Very High,97.76244320385352
Intermediate,Moderate,High,38.4514281368184
Advanced,Good,High,62.270993897425384
Expert,Good,Very High,99.10812065859375
Intermediate,Moderate,Moderate,60.46702247524874
Intermediate,Limited,Moderate,2.85705740756989
Beginner,Moderate,Low,31.997262038007268
Expert,Good,High,84.54614086934392
Intermediate,Good,High,58.09219343202381
Intermediate,Good,High,37.423460882162985
Beginner,Limited,Low,10.806027068957142
Expert,Good,Very High,98.9127990011671
Expert,Excellent,High,85.71544490914779
Beginner,Limited,Low,5.610376751024677
Intermediate,Limited,Moderate,3.431165595539364
Expert,Good,Very High,78.83779593648113
Beginner,Limited,Low,17.087092923215828
Advanced,Excellent,High,78.24108730476077
Beginner,Limited,Moderate,6.735804336299187
Advanced,Excellent,Very High,71.39037538700177
Intermediate,Moderate,Moderate,64.84195963117008
Intermediate,Limited,Moderate,28.423128330793904
Beginner,Moderate,Low,1.6801687171138786
Expert,Good,Very High,98.46234993442644
Intermediate,Good,Moderate,59.125304479224624
Advanced,Moderate,High,54.71277311339365
Beginner,Moderate,Low,1.236350935185528
Intermediate,Good,High,39.86668174110726
Advanced,Moderate,High,43.72590460991983
Advanced,Good,Moderate,60.72631739740423
Intermediate,Moderate,Low,31.828010356741224
Advanced,Good,High,80.86928013766898
Expert,Excellent,Very High,79.602215507236
Intermediate,Good,High,38.70307030787907
Beginner,Moderate,Low,7.409570724471414
Advanced,Excellent,Very High,82.66397258107787
Advanced,Good,High,77.70280645095721
Advanced,Excellent,Very High,90.3636980515563
Advanced,Good,High,37.07016773189359
Intermediate,Good,Moderate,63.73295843689467
Beginner,Moderate,Low,8.062582147466369
Advanced,Good,Very High,75.8494546490424
Advanced,Good,High,45.24288939432384
Intermediate,Moderate,Low,3.604592224061876
Advanced,Good,High,77.03873989100784
Intermediate,Limited,Moderate,4.653197490946698
Expert,Good,High,95.73454735525775
Expert,Excellent,Very High,75.42568255887876
Beginner,Moderate,Moderate,8.881949740580003
Intermediate,Good,Moderate,40.4923779953129
Intermediate,Good,High,51.04165384267442
Intermediate,Moderate,Moderate,9.9098628641444
Intermediate,Moderate,Low,20.34317478718608
Advanced,Good,High,46.57847309673129
Expert,Good,High,78.127872790907
Beginner,Moderate,Low,31.314980650947838
Intermediate,Good,Moderate,55.11662055113953
Advanced,Good,Moderate,55.30543659998058
Advanced,Good,Moderate,42.391249671340006
Intermediate,Good,Moderate,36.05239107930229
Advanced,Excellent,Very High,87.38342923723928
Advanced,Excellent,Very High,77.4656012051903
Expert,Excellent,High,91.19564694365984
Advanced,Moderate,High,43.3859684134854
Intermediate,Moderate,High,48.15561410914077
Advanced,Good,High,88.33233893422239
Beginner,Limited,Moderate,4.487386386967431
Expert,Excellent,High,66.20002892227774
Beginner,Moderate,Low,28.082687153931886
Intermediate,Limited,Low,10.38497380868753
Expert,Good,Very High,73.50716889158291
Beginner,Limited,Moderate,27.118301965200097
Expert,Good,High,75.65281961282406
Intermediate,Moderate,High,62.47718865855951
Expert,Good,Very High,74.20302883405198
Beginner,Limited,Moderate,27.127875824879883
Beginner,Moderate,Low,23.23060182979203
Beginner,Moderate,Moderate,24.98271786047835
Intermediate,Moderate,Low,21.749838721656115
Intermediate,Limited,Moderate,11.8340832180106
Intermediate,Moderate,Moderate,41.00269260089812
Intermediate,Limited,Moderate,19.35563761644067
Beginner,Moderate,Low,19.428560387936365
Intermediate,Good,High,56.64606488612729
Advanced,Good,High,75.41927912987352
Intermediate,Limited,Moderate,29.686148590882215
Beginner,Limited,Moderate,26.27905286223665
Advanced,Good,High,99.1639540629903
Intermediate,Limited,Low,5.160118122023928
Expert,Excellent,High,99.83600864064535
Intermediate,Limited,Low,4.418595352802033
Beginner,Moderate,Moderate,6.491448814427238
Advanced,Excellent,Very High,86.91630611007535
Expert,Excellent,Very High,85.166834099275
Beginner,Limited,Low,7.319855527700469
Intermediate,Moderate,Low,17.255827399931704
Advanced,Excellent,Very High,98.43268654551969
Intermediate,Limited,Moderate,23.553404596001084
Intermediate,Good,High,34.1548006634422
Beginner,Moderate,Moderate,14.238412440713724
Advanced,Good,High,89.18294642328183
Advanced,Good,High,64.00405205837197
Expert,Good,Very High,75.44634935670724
Intermediate,Good,High,52.08015683447394
Advanced,Good,High,63.47624532521816
Beginner,Moderate,Moderate,1.0506209628750593
Expert,Excellent,Very High,66.96954820405566
Advanced,Good,High,92.04403984104111
Intermediate,Good,High,34.297276466515015
Intermediate,Moderate,Moderate,20.015454646821397
Advanced,Good,Moderate,37.28094676302873
Expert,Excellent,Very High,91.29202247123536
Advanced,Good,Moderate,33.77208656961844
Intermediate,Moderate,Moderate,20.155389820962725
Intermediate,Moderate,Low,6.370022951256717
Expert,Excellent,Very High,83.84425658460421
Intermediate,Moderate,Low,7.110203168220275
Advanced,Excellent,Very High,66.52593915682299
Intermediate,Moderate,Moderate,12.421868686853818
Intermediate,Moderate,High,62.03950255068038
Intermediate,Limited,Low,28.596194611707034
Advanced,Excellent,High,91.68377698967123
Advanced,Good,High,51.613133385219456
Beginner,Limited,Moderate,12.756073157931047
Beginner,Moderate,Moderate,2.972259465863345
Expert,Good,Very High,91.86522202013177
Intermediate,Moderate,Low,18.542211924747118
Intermediate,Limited,Moderate,2.5009629924180454
Intermediate,Limited,Moderate,30.024363741567253
Intermediate,Moderate,High,51.676709852648074
Beginner,Moderate,Low,21.110821608945177
Intermediate,Moderate,Moderate,14.492120708915838
Intermediate,Good,High,58.06306830201298
Expert,Excellent,High,81.38023712193578
Advanced,Good,High,43.15518934492983
Expert,Excellent,High,84.84175774112798
Expert,Good,High,77.40444108238485
Expert,Good,Very High,78.76524401170393
Advanced,Good,Moderate,34.89321366005122
Expert,Excellent,Very High,90.38945535045195
Beginner,Limited,Moderate,11.39302842197274
Intermediate,Good,Moderate,45.591164211626506
Advanced,Good,Moderate,34.645310619991314
Advanced,Excellent,Very High,70.90606305412865
Beginner,Limited,Moderate,6.8108902448798245
Beginner,Limited,Moderate,4.158310891833741
Expert,Excellent,Very High,74.52682036987345
Intermediate,Moderate,Moderate,2.2236243329159624
Expert,Good,High,90.12239345211489
Intermediate,Moderate,Moderate,37.01731578004361
Expert,Excellent,High,83.07269498783889
Expert,Excellent,High,80.03294150035096
Beginner,Moderate,Moderate,11.788050940056399
Beginner,Limited,Low,22.91199026211066
Intermediate,Moderate,Moderate,53.741197684861646
Advanced,Moderate,High,48.30496328108484
Advanced,Good,Very High,83.82618864038945
Expert,Excellent,Very High,78.31948549007264
Advanced,Good,High,48.00515823068113
Advanced,Good,Very High,82.61148185161639
Intermediate,Moderate,Moderate,2.9798321880854
Advanced,Good,Very High,70.96725716611003
Advanced,Good,Moderate,35.03288854761896
Advanced,Excellent,High,89.75082341612438
Intermediate,Limited,Moderate,12.191311396653324
Intermediate,Limited,Low,21.910278908834233
Expert,Good,Very High,90.55846258293968
Intermediate,Limited,Low,31.518476901431846
Beginner,Moderate,Moderate,20.794649648711342
Advanced,Good,High,86.71090589594672
Advanced,Moderate,High,35.93812132610931
Advanced,Good,Very High,70.23564079251814
Advanced,Excellent,High,93.21363105513149
Expert,Excellent,Very High,70.49972017286404
Intermediate,Limited,Moderate,28.372889356258675
Expert,Good,High,90.7198583958803
Advanced,Excellent,High,83.64415264073898
Beginner,Moderate,Low,32.13815963811926
Advanced,Moderate,High,47.6957831273428
Advanced,Moderate,Moderate,42.42554875591385
Intermediate,Moderate,Moderate,55.17353619592304
Intermediate,Moderate,Low,3.34889346249594
Advanced,Good,Very High,96.55678223755795
Advanced,Moderate,High,63.261106829962124
Beginner,Limited,Low,15.804135527972447
Intermediate,Limited,Moderate,30.239363818539623
Expert,Excellent,High,97.22866387712601
Intermediate,Good,High,33.29820704376652
Advanced,Moderate,Moderate,52.5661475653187
Intermediate,Moderate,Low,22.64635345093037
Beginner,Moderate,Low,13.74661066116086
Intermediate,Moderate,Moderate,42.930151020478206
Intermediate,Moderate,Moderate,19.524167706446313
Intermediate,Limited,Low,2.5857423952531677
Advanced,Good,Moderate,61.23152308120051
Beginner,Moderate,Moderate,8.219185539974127
Advanced,Good,Moderate,65.53534925176234
Intermediate,Limited,Moderate,25.422764353611523
Beginner,Limited,Low,9.88277002729832
Intermediate,Good,Moderate,35.994202595453636
Advanced,Excellent,High,79.91402200987548
Advanced,Good,Very High,98.79263485356157
Intermediate,Moderate,Moderate,24.656299111351313
Intermediate,Moderate,Low,2.300312216359668
Intermediate,Moderate,Moderate,40.44830164794773
Beginner,Limited,Moderate,22.156003707498
Intermediate,Moderate,Moderate,25.855224116235828
Intermediate,Moderate,Moderate,40.86483177872559
Expert,Excellent,Very High,68.30066692190289
Intermediate,Moderate,Low,10.379354877187055
Intermediate,Limited,Moderate,23.591550277441904
Intermediate,Moderate,Low,25.195908779268667
Advanced,Good,High,52.95035065364064
Advanced,Excellent,High,99.02428343282367
Intermediate,Moderate,Low,14.925714468933142
Expert,Good,High,94.88890646238963
Expert,Excellent,High,69.70815189512581
Intermediate,Moderate,Moderate,16.03922038634427
Intermediate,Moderate,Moderate,36.77925928030177
Advanced,Excellent,High,74.51039984268463
Intermediate,Good,Moderate,61.14566032431715
Beginner,Limited,Low,23.488672929040767
Beginner,Moderate,Low,2.299772595073994
Beginner,Limited,Low,15.362202609686038
Expert,Good,High,85.52571443223519
Beginner,Limited,Low,16.12558415172212
Intermediate,Good,High,38.30556775804322
Intermediate,Limited,Moderate,6.298594941055996
Expert,Excellent,Very High,85.63076596722729
Intermediate,Good,High,61.119493971779235
Expert,Good,High,93.20421475239749
Intermediate,Good,Moderate,43.89585345011338
Intermediate,Moderate,Low,7.359415346135474
Advanced,Excellent,Very High,97.43536597484605
Beginner,Limited,Moderate,15.759686201044133
Intermediate,Moderate,Moderate,0.8522831387164453
Expert,Good,Very High,96.09698257832501
Intermediate,Moderate,Moderate,40.424772430903296
Expert,Good,High,72.91209656353827
Intermediate,Moderate,Moderate,56.90261612162523
Expert,Good,High,72.56736522625471
Advanced,Excellent,High,79.66169292128252
Expert,Good,High,69.41956471394606
Advanced,Moderate,Moderate,49.21116064326597
Expert,Excellent,High,74.90977876816426
Intermediate,Good,High,57.09608173940502
Intermediate,Moderate,Low,32.90395512555518
Intermediate,Moderate,Moderate,58.12150543411194
Advanced,Moderate,Moderate,56.34361882844397
Intermediate,Moderate,Low,8.491901830048835
Intermediate,Good,Moderate,53.8161126294214
Expert,Good,Very High,82.62477598042081
Advanced,Excellent,Very High,93.35071016031556
Beginner,Limited,Moderate,22.770250988478832
Beginner,Moderate,Low,19.845360033946122
Advanced,Moderate,Moderate,34.90546504349021
Beginner,Limited,Moderate,29.69386484874316
Advanced,Excellent,Very High,98.00815389936724
Advanced,Good,Moderate,56.20020208240852
Expert,Excellent,High,82.03120017895506
Advanced,Good,Moderate,52.02842709558962
Advanced,Good,High,74.9206205373584
Intermediate,Limited,Moderate,32.09740677694035
Intermediate,Limited,Low,16.814244461014184
Beginner,Limited,Low,16.783905584475832
Expert,Good,Very High,98.91824031544293
Advanced,Excellent,Very High,79.09006391220082
Expert,Excellent,High,94.39180398381276
Expert,Excellent,High,89.45784796654978
Intermediate,Good,High,63.18070338686523
Beginner,Limited,Low,15.114444030476218
Intermediate,Good,Moderate,49.81853256883792
Intermediate,Moderate,Low,15.965335410616825
Expert,Excellent,Very High,69.3163937681617
Beginner,Limited,Moderate,6.82712689737456
Beginner,Moderate,Moderate,1.8271815886014835
Expert,Good,High,91.52962792590024
Intermediate,Moderate,Low,21.46788378283378
Beginner,Limited,Moderate,7.42429302081143
Intermediate,Moderate,Moderate,24.36827894579327
Intermediate,Moderate,Moderate,0.8382288334000948
Intermediate,Moderate,High,60.41514791881014
Advanced,Good,Very High,86.03067093414695
Advanced,Good,High,95.44382528349189
Intermediate,Moderate,Moderate,55.001837762762946
Intermediate,Moderate,Moderate,8.213291043918678
Advanced,Excellent,High,70.1359081161745
Advanced,Good,High,57.286435612711486
Expert,Good,High,99.6834465722819
Advanced,Excellent,High,66.35520931933306
Intermediate,Moderate,Low,18.517155510181624
Beginner,Moderate,Moderate,31.345318427734092
Intermediate,Good,High,56.222108594286034
Intermediate,Moderate,Moderate,13.137007837737233
Beginner,Limited,Low,14.75042702256149
Intermediate,Moderate,Moderate,32.66165835306702
Intermediate,Good,High,53.64785163153151
Advanced,Moderate,High,46.10055074741171
Beginner,Limited,Low,7.278240131133628
Expert,Excellent,Very High,95.999021403179
Beginner,Limited,Moderate,3.5412454521193992
Expert,Good,High,91.13717003207192
Expert,Excellent,High,68.7188127659225
Advanced,Moderate,Moderate,37.62834596680675
Intermediate,Moderate,High,59.90655361179182
Intermediate,Moderate,High,63.37051972462146
Advanced,Excellent,High,68.49776815434045
Advanced,Good,Very High,82.89412126483406
Expert,Excellent,Very High,84.04175138430729
Intermediate,Good,High,40.410842989104204
Advanced,Moderate,High,46.742643766354504
Advanced,Good,High,38.564096012640434
Intermediate,Moderate,Moderate,13.098262007560962
Beginner,Limited,Low,5.034048244737827
Expert,Excellent,Very High,67.5530321598147
Intermediate,Good,Moderate,56.01314258262258
Advanced,Good,Moderate,58.309647773575094
Expert,Good,Very High,74.7394262909035
Advanced,Moderate,Moderate,61.13646326125263
Intermediate,Moderate,Moderate,31.299703669299475
Intermediate,Limited,Moderate,31.79425269720368
Expert,Good,High,81.88645005472597
Intermediate,Limited,Moderate,2.9190505092711567
Advanced,Good,Moderate,47.65869207365089
Beginner,Moderate,Moderate,4.36949789363911
Beginner,Moderate,Moderate,25.41768627037871
Beginner,Limited,Low,22.907566385262953
Advanced,Good,Moderate,55.05760041976832
Beginner,Limited,Moderate,20.836919491386663
Beginner,Limited,Low,14.791022523190113
Advanced,Good,High,74.63435076208847
Advanced,Excellent,High,66.78494990563806
Intermediate,Moderate,High,38.64230435275154
Advanced,Good,High,38.09171252680339
Expert,Good,High,75.98274819897186
Advanced,Moderate,High,54.4431596998767
Beginner,Limited,Low,18.498835048366608
Advanced,Excellent,Very High,67.68057182072349
Intermediate,Good,High,46.772620028790364
Intermediate,Moderate,Moderate,8.356771541095913
Expert,Good,High,94.65682021554477
Intermediate,Moderate,Low,24.57348489246169
Advanced,Moderate,High,36.53186786992447
Intermediate,Limited,Low,7.6364282701382455
Expert,Good,Very High,67.26590858294408
Advanced,Moderate,High,42.337142514188464
Intermediate,Limited,Moderate,30.77220319028199
Advanced,Excellent,Very High,93.19395537802069
Beginner,Limited,Moderate,0.07034604923007037
Intermediate,Good,High,44.21704592071004
Advanced,Good,Very High,74.78365591481918
Advanced,Moderate,Moderate,46.03932961720842
Advanced,Moderate,High,48.13347328478688
Beginner,Moderate,Moderate,20.409172316765513
Advanced,Good,Moderate,64.6965457738614
Intermediate,Limited,Low,9.531183994261422
Intermediate,Moderate,Low,23.091073891054652
Intermediate,Limited,Moderate,24.642492684716434
Advanced,Good,Moderate,37.59764792044941
Intermediate,Good,High,54.21821293728473
Advanced,Good,High,56.912576923258996
Expert,Good,Very High,85.23597173339698
Intermediate,Limited,Moderate,23.979383855181275
Advanced,Moderate,Moderate,54.80283191984658
Advanced,Excellent,High,95.49187936865759
Advanced,Good,Moderate,61.17362007900631
Intermediate,Moderate,High,63.9813463341156
Advanced,Moderate,Moderate,39.489959536101985
Advanced,Excellent,High,92.29994669890138
Advanced,Excellent,High,87.40922049957922
Intermediate,Limited,Moderate,19.18111721240145
Expert,Good,Very High,86.59862668567473
Expert,Good,Very High,84.74249851249012
Advanced,Good,High,73.31808081931943
Advanced,Good,Moderate,50.24870736855388
Expert,Excellent,Very High,69.68903791111497
Intermediate,Moderate,High,50.3364163874053
Advanced,Good,Moderate,63.11375419596996
Advanced,Excellent,High,67.70747884006488
Expert,Excellent,High,96.91479847300971
Advanced,Good,High,79.50091176571532
Expert,Good,High,70.12986082625379
Advanced,Moderate,High,44.78173558288204
Expert,Excellent,Very High,97.55477515719161
Intermediate,Limited,Moderate,12.044076709614648
Advanced,Excellent,High,71.81137833832986
Advanced,Good,High,38.23594247265831
Expert,Excellent,High,77.75273504238056
Intermediate,Good,High,35.888626315033676
Beginner,Limited,Low,25.304231083617996
Intermediate,Moderate,Moderate,9.424101434264996
Advanced,Good,Very High,94.66246821933542
Advanced,Moderate,High,41.69447090054738
Advanced,Good,High,46.047682510208574
Advanced,Excellent,High,90.26681803234526
Beginner,Moderate,Low,9.263619965187223
Advanced,Moderate,Moderate,40.41435497659093
Intermediate,Moderate,Moderate,11.442961470505864
Advanced,Moderate,High,36.78423046930114
Intermediate,Good,Moderate,33.20489607956887
Intermediate,Moderate,High,59.50684975196681
Advanced,Excellent,High,90.85952810224306
Intermediate,Good,Moderate,51.508727967801406
Intermediate,Moderate,Low,15.645901762782895
Intermediate,Good,Moderate,54.53486470931219
Expert,Good,Very High,86.70039987750295
Intermediate,Moderate,Low,19.951885853741793
Beginner,Limited,Moderate,32.1737659793695
Expert,Good,Very High,69.17769082051004
Advanced,Excellent,High,85.69829115865232
Advanced,Moderate,High,60.76648868942847
Expert,Good,Very High,85.91954581347534
Advanced,Moderate,Moderate,56.650695063570595
Advanced,Good,High,44.58124232696447
Intermediate,Good,High,39.17366200742789
Beginner,Moderate,Low,16.555278296904696
Beginner,Moderate,Moderate,4.885871310432994
Advanced,Good,High,56.38079046546521
Beginner,Limited,Low,21.558026614625355
Intermediate,Limited,Moderate,17.56290299015074
Advanced,Moderate,Moderate,34.034515143000355
Advanced,Good,Moderate,64.4528281610794
Advanced,Moderate,Moderate,62.63300881931489
Advanced,Good,High,50.056115006152446
Intermediate,Moderate,Moderate,47.28423918980453
Advanced,Good,High,77.08211555889928
Advanced,Good,High,97.88107490438995
Intermediate,Limited,Low,28.751088391308713
Advanced,Good,High,70.00857993976163
Intermediate,Moderate,Moderate,24.219415868385855
Advanced,Good,High,45.72597934227169
Advanced,Moderate,High,57.72838340196387
Expert,Excellent,Very High,79.67611701487088
Advanced,Good,High,47.91178240979486
Advanced,Excellent,High,86.49913591649349
Intermediate,Limited,Moderate,23.72779432923061
Beginner,Moderate,Low,25.90378200324008
Advanced,Moderate,Moderate,63.522153606283396
Advanced,Excellent,High,90.02827831035907
Advanced,Moderate,High,36.549627331938666
Intermediate,Good,Moderate,61.27604387912028
Beginner,Moderate,Low,1.8793865789830104
Expert,Good,High,68.5838531861356
Expert,Excellent,Very High,85.3831645205372
Advanced,Moderate,High,51.87680671672106
Intermediate,Moderate,Moderate,11.490294775679304
Advanced,Excellent,High,83.52411954490137
Beginner,Limited,Moderate,7.572789061937367
Intermediate,Moderate,Low,6.087009758333618
Intermediate,Good,High,35.66102238166941
Beginner,Limited,Low,3.41648336157854
Intermediate,Moderate,High,47.92827603062017
Intermediate,Moderate,Low,25.94010260978178
Advanced,Excellent,Very High,87.80772269376338
Advanced,Moderate,Moderate,45.36340086395771
Advanced,Excellent,High,87.70372065830816
Advanced,Moderate,High,53.742708536848625
Beginner,Moderate,Moderate,29.01586969152884
Expert,Excellent,High,96.38912635291342
Intermediate,Limited,Moderate,28.491992854705728
Intermediate,Moderate,Low,15.167635028290153
Intermediate,Moderate,Moderate,45.83657806036105
Intermediate,Limited,Low,32.911338431131654
Intermediate,Limited,Low,15.267469972801809
Intermediate,Limited,Moderate,23.255888432149888
Intermediate,Limited,Moderate,13.646988492782592
Advanced,Moderate,Moderate,39.706053616379215
Expert,Good,Very High,97.9617980230005
Expert,Good,High,85.91276423303835
Advanced,Good,High,42.872639612985495
Intermediate,Moderate,Moderate,42.42839094197984
Advanced,Excellent,Very High,80.52438134801459
Advanced,Moderate,High,46.608748120768716
Expert,Good,High,77.88920850961787
Expert,Good,High,83.97479612239815
Advanced,Good,Very High,77.12250287113791
Expert,Excellent,Very High,80.99988232278163
Intermediate,Moderate,Moderate,44.11201445187832
